儴	日開三陽平
儵	書三東入
儶	匣合四齊去
儷	來開四齊去
儸	來開一歌平
儹	精合一寒上
儺	泥開一歌平
儻	端開一唐上
儻	透開一唐上
儻	透開一唐去
儼	疑開三C嚴上
儽	來合一灰去
儽	來合三脂平
儾	泥開一唐去
儿	日開三真平
兀	疑合一魂入
允	以合三真上
兂	莊開三侵平
元	疑合三C元平
兄	曉合三B庚平
充	昌三東平
兆	澄開三宵上
兇	曉三C鍾上
兇	曉三C鍾平
先	心開四先去
先	心開四先平
光	見合一唐去	1%
光	見合一唐平
兊	定合一泰去
克	溪開一登入
兌	定合一泰去
免	明三B仙上
兒	日開三支平
兒	疑開四齊平	2%
兓	精開三侵平
兔	透一模去
兕	邪開三脂上
兖	以合三仙上
兗	以合三仙上
党	端開一唐上
兜	端一侯平
兟	生開三臻平
兠	端一侯平
兢	見開三C蒸平
入	日開三侵入
內	泥合一灰去
全	從合三仙平
兩	來開三陽上	99%
兩	來開三陽去	1%
八	幫二山入
公	見一東平
六	來三東入
兮	匣開四齊平
共	羣三C鍾去
共	見三C鍾平	5%
兲	透開四先平
兵	幫三B庚平
其	羣開三C之平
其	見開三C之平
具	羣合三C虞去
典	端開四先上
兹	從開三之平	1%
兹	精開三之平
兼	見開四添去
兼	見開四添平
兾	見開三B脂去
冀	見開三B脂去
冂	明四青入
冃	明一豪上
冃	明一豪去
冄	日開三鹽平
内	泥合一灰去
冇	明一豪上
冉	日開三鹽上
冉	日開三鹽平
冊	初開二耕入
冋	匣合四青上
冋	見合四青平
再	精開一咍去
冎	見合二麻上
冑	澄三尤去
冒	明一登入
冒	明一豪去
冓	見一侯去
冓	見一侯平
冔	曉合三C虞上
冕	明三B仙上
冖	明四青入
冗	日三鍾上
冘	以三尤平
冘	以開三侵平
冞	明三A支平
冟	書開三清入
冠	見合一寒去	50%
冠	見合一寒平
冡	明一東平
冢	知三鍾上
冤	影合三C元平
冥	明四青平
冪	明四青入
冫	幫三B蒸平
冬	端一冬平
冰	幫三B蒸平
冱	匣一模去
决	見合四先入
况	曉合三C陽去
冶	以開三麻上
冷	來開二庚上
冷	來開四青上	20%
冷	來開四青平	5%
冸	滂一寒去
冹	幫三C元入
冹	幫三C文入
冼	心開四先上
冽	來開三仙入
凄	清開四齊平
凅	見一模去
准	章合三真上
凇	心一東去
凇	心三鍾平
凈	初開二耕平
凉	來開三陽平
凊	清開三清去
凋	端開四蕭平
凌	來開三蒸平
凍	端一東去
凍	端一東平	5%
凓	來開三真入
凔	清開一唐平
凘	心開三支平
凙	定開一唐入
凚	羣開三B侵上
凚	羣開三B侵去
凜	來開三侵上
凜	羣開三B侵平
凝	疑開三C蒸去
凝	疑開三C蒸平
几	常合三虞平	1%
几	見開三B脂上
凡	並三C凡平
凭	並三B蒸去
凭	並三B蒸平
凰	匣合一唐平
凱	溪開一咍上
凳	端開一登去
凵	溪開三C嚴上
凶	曉三C鍾平
凷	溪合一泰去
凷	溪合一灰去
凷	溪合二皆去
凸	定合一魂入
凸	定開四先入
凹	影開二咸入
出	昌合三真入
出	昌合三脂去	5%
函	匣開一覃平	20%
函	匣開二咸平
刀	端開一豪平
刁	端開四蕭平
刂	端開一豪平
刃	日開三真去
分	並三C文去	50%
分	幫三C文平
切	清開四先入
切	清開四齊去
刈	疑開三C廢去
刊	溪開一寒平
刌	清合一魂上
刎	明三C文上
刏	羣開三C微平
刏	見合一灰去
刏	見開三C微平
刑	匣開四青平
划	匣合二麻平
划	見合一歌上
划	見合一歌去
刓	疑合一寒平
刕	來開三脂平
刖	疑合一魂入
刖	疑合三C元入
刖	疑合二刪入
列	來開三仙入
列	知合三虞平	1%
刜	並三C文入
刜	滂三C文入
初	初開三魚平
刞	清開三魚去
刡	明三A真上
刢	來開四青平
判	滂一寒去
別	並三B仙入
別	幫三B仙入
刨	並二肴平
利	來開三脂去
刪	生開二刪平
别	並三B仙入
别	幫三B仙入
刮	見合二刪入
到	端開一豪去
刱	初開三陽去
刲	溪合四齊平
刳	溪一模平
刴	端合一歌去
刵	日開三之去
制	章開三祭去
刷	生合三仙入
刷	生合二刪入
券	溪合三C元去
刹	初開二刪入
刺	清開三支去
刺	清開三清入
刻	溪開一登入
刾	清開三支去
剁	端合一歌去
剃	透開四齊去
剄	見開四青上
剅	來一侯平
剅	端一侯平
剆	來開一歌上
剆	來開一歌平
則	精開一登入
剈	影合四先平
剉	清合一歌去
削	心開三陽入
剋	溪開一登入
剌	來開一寒入
前	從開四先平
剎	初開二刪入
剏	初開三陽去
剒	清開一唐入
剔	透開四青入
剖	滂一侯上
剖	滂三C虞上
剗	初開二山上
剚	莊開三之去
剛	見開一唐平
剜	影合一寒平
剝	幫二江入
剞	見開三B支上
剟	知合三仙入
剟	端合一寒入
剠	羣開三B庚平
剡	以開三鹽上
剡	常開三鹽上
剢	端一東入
剥	幫二江入
剨	曉合二耕入
剩	船開三蒸去
剪	精開三仙上
剫	定開一唐入
剬	章合三仙上
剬	端合一寒平
剭	影一東入
剮	見合二麻上
副	滂三B蒸入	5%
副	滂三C尤去	5%
副	滂三C東入
剰	船開三蒸去
割	見開一寒入
剴	疑開一咍平
剴	見開一咍平
創	初開三陽去
創	初開三陽平
剶	徹合三仙平
剶	精合三仙平
剷	初開二山上
剸	定合一寒平
剸	章合三仙上
剸	章合三仙去
剸	章合三仙平
剹	來三東入
剺	來開三之平
剻	滂一登上
剽	並三A宵平
剽	滂三A宵去
剾	影一侯平
剾	溪一侯平
剿	精開三宵上
劀	見合二刪入
劀	見合二山入
劁	從開三宵去
劁	從開三宵平
劂	見合三C元入
劃	匣合二耕入
劃	曉合二耕入
劄	知開二咸入
劇	羣開三B庚入
劈	滂四青入
劉	來三尤平
劊	見合一寒入
劊	見合一泰去
劋	精開四蕭上
劌	見合三B祭去
劍	見開三C嚴去
劐	曉合一唐入
劑	從開四齊去
劑	精合三支平	1%
劒	見開三C嚴去
劓	疑開三B脂去
劔	見開三C嚴去
劕	章開三真入
劗	從合一寒平
劗	精合一寒平
劘	明一歌平
劙	來開三支平
劙	來開四齊上
劙	來開四齊去
力	來開三蒸入
劜	影開二刪入
功	見一東平
加	見開二麻平
劣	來合三仙入
劤	見開三C殷去
劥	溪開二庚平
劦	匣開四添入
助	崇開三魚去
努	泥一模上
劫	見開三C嚴入
劬	羣合三C虞平
劭	常開三宵去
劮	以開三真入
劵	溪合三C元去
効	匣開二肴去
劺	明三C尤平
劻	溪合三C陽平
劼	溪開二山入
劾	匣開一咍去	20%
劾	匣開一登入
劾	溪開二皆去	20%
勀	溪開一登入
勁	見開三A清去
勃	並一魂入
勅	徹開三蒸入
勇	以三鍾上
勉	明三B仙上
勊	溪開一登入
勍	羣開三B庚平
勐	明二庚上
勑	來開一咍去
勒	來開一登入
勔	明三A仙上
動	定一東上
勖	曉三C鍾入
勗	曉三C鍾入
勘	溪開一覃去
務	明三C虞去
勛	曉合三C文平
勜	影一東上
勝	書開三蒸去
勝	書開三蒸平
勞	來開一豪去	4%
勞	來開一豪平
募	明一模去
勠	來三尤去
勠	來三尤平
勠	來三東入
勡	滂三A宵去
勢	書開三祭去
勣	精開四青入
勤	羣開三C殷平
勥	羣開三C陽上
勥	羣開三C陽平
勦	崇開二肴平
勦	精開三宵上
勨	以開三陽上
勨	邪開三陽上
勩	以開三祭去
勩	以開三脂去
勬	見合三B仙去
勬	見合三B仙平
勮	羣開三C魚去
勰	匣開四添入
勱	明二夬去
勲	曉合三C文平
勳	曉合三C文平
勴	來開三魚去
勵	來開三祭去
勷	日開三陽平
勸	溪合三C元去
勹	幫二肴平
勺	常開三陽入
勺	章開三陽入	10%
勻	以合三真平
勼	見三C尤平
勽	並一豪去
勽	明三C文上
勾	見一侯平
勿	明三C文入
匀	以合三真平
匃	見開一寒入
匃	見開一泰去
包	幫二肴平
匆	清一東平
匈	曉三C鍾平
匉	滂二耕平
匊	見三C東入
匋	定開一豪平
匌	溪開一覃入
匌	見開一覃入
匍	並一模平
匏	並二肴平
匐	並一登入
匐	並三C東入
匑	溪三C東平
匑	見三C東平
匕	幫三A脂上
化	曉合二麻去
北	幫一登入
匘	泥開一豪上
匙	常開三支平
匚	幫三C陽平
匜	以開三支上
匜	以開三支平
匝	精開一覃入
匠	從開三陽去
匡	溪合三C陽平
匣	匣開二銜入
匤	溪三C鍾入
匥	並三B仙去
匧	溪開四添入
匨	精開一唐平
匪	幫三C微上
匫	曉合一魂入
匭	見合三B脂上
匯	匣合一灰上
匯	溪合二皆平	2%
匰	端開一寒平
匱	羣合三B脂去
匳	來開三鹽平
匴	心合一寒上
匵	定一東入
匶	羣三C尤去
匸	匣開四齊上
匹	滂三A真入
医	影開四齊去
匽	影開三C元上
匽	影開三C元去
匾	幫四先上
匿	孃開三蒸入
匿	透開一登入
區	影一侯平
區	溪合三C虞平
十	常開三侵入
卂	心開三真去
卂	知合三祭去
千	清開四先平
卄	見三C鍾平
卅	心開一覃入
卅	心開一談入
升	書開三蒸平
午	疑一模上
卉	曉合三C微上
卉	曉合三C微去
半	幫一寒去
卌	心開三侵入
卍	明三C元去
卑	幫三A支平
卒	清合一魂入	20%
卒	精合一魂入
卒	精合三真入	20%
卓	知二江入
協	匣開四添入
南	泥開一覃平
卙	昌開三侵入
博	幫一唐入
卛	見合三C元去
卜	幫一東入
卝	匣合二庚上
卞	並三B仙去
卟	溪開四齊上
卟	見開四齊平
占	章開三鹽去
占	章開三鹽平
卡	溪開二麻上
卣	以三尤上
卣	以三尤平
卤	心開四齊平
卦	見合二佳去
卩	精開四先入
卬	疑開一唐平
卬	疑開三C陽上
卮	章開三支平
卯	明二肴上
印	影開三A真去
危	疑合三B支平
卲	常開三宵去
即	精開三蒸入
却	溪開三C陽入
卵	來合一寒上
卵	來合一歌上
卶	昌開三支去
卶	書開三支去
卷	羣合三B仙平
卷	羣合三C元上
卷	見合三B仙上
卷	見合三B仙去
卸	心開三麻去
卹	心合三真入
卻	溪開三C陽入
卻	見開三C陽入
卽	精開三蒸入
卿	溪開三B庚平
厀	心開三真入
厂	曉開一寒上
厂	曉開一寒去
厃	章開三鹽平
厄	影開二耕入
厇	知開二耕入
厈	昌開三麻去
厊	疑開二麻上
厎	章開三之上
厎	章開三脂上
厏	崇開二麻上
厏	莊開二麻上
厓	疑開二佳平
厖	明二江平
厗	定開四齊平
厘	來開三之平
厙	書開三麻去
厚	匣一侯上
厚	匣一侯去	10%
厜	精合三支平
厝	清一模去
厝	清開一唐入	5%
原	疑合三C元平
厤	來開四青入
厥	見合三C元入
厥	見合三C文入
厧	端開四先平
厨	澄合三虞平
厬	見合三B脂上
厭	影開三A鹽上
厭	影開三A鹽入
厭	影開三A鹽去
厱	溪開三C嚴平
厱	溪開二咸平
厲	來開三祭去
厴	影開三A鹽上
厵	疑合三C元平
厶	心開三脂平
厸	明四添上
厹	羣三C尤平
去	溪開三C魚上	3%
去	溪開三C魚去
厽	來合三支上
厾	端四尤平
叀	常合三仙去
叀	章合三仙平
叁	心開一談平
參	初開三侵平	10%
參	心開一談平	10%
參	清開一覃去	10%
參	清開一覃平
參	生開三侵平	10%
又	云三C尤去
叉	初開二佳平
叉	初開二麻平
及	羣開三B侵入
友	云三C尤上
反	幫三C元上
反	滂三C元平	5%
叒	日開三陽入
叔	書三東入
叕	知合三仙入
取	清一侯上	2%
取	清合三虞上
受	常三尤上
叚	見開二麻上
叛	並一寒去
叜	心一侯上
叟	心一侯上
叡	以合三祭去
叢	從一東平
口	溪一侯上
古	見一模上
句	羣合三C虞平	5%
句	見一侯去	5%
句	見一侯平	5%
句	見合三C虞去
另	來開四青去
叨	透開一豪平
叩	溪一侯上
只	章開三支上
只	章開三支平	4%
叫	見開四蕭去
召	常開三宵去	5%
召	澄開三宵去
叭	滂二山入
叮	端開四青平
可	溪開一歌上
台	以開三之平	5%
台	透開一咍平
叱	昌開三真入
史	生開三之上
右	云三C尤上
右	云三C尤去	5%
叴	羣三C尤平
叵	滂一歌上
叶	匣開四添入
号	匣開一豪去
司	心開三之平
叻	來開一登入
叼	端開四蕭平
叿	曉一東平
吁	云合三C虞去
吁	曉合三C虞平
吂	明一唐去
吂	明一唐平
吃	見開三C殷入
各	見開一唐入
吅	曉合三C元平
吅	邪三鍾去
吆	影開四蕭平
合	匣開一覃入
合	見開一覃入	5%
吉	見開三A真入
吊	端開四蕭去
吋	清合一魂去
同	定一東平
名	明三A清平
后	匣一侯上
后	匣一侯去	10%
吏	來開三之去
吐	透一模上
吐	透一模去
向	曉開三C陽去
向	書開三陽去
吒	知開二麻去
吕	來開三魚上
吖	影開二麻平
君	見合三C文平
吜	徹三尤上
吝	來開三真去
吞	透開一痕平
吞	透開四先平
吟	疑開三B侵去
吟	疑開三B侵平
吠	並三C廢去
吡	並三A真入
吡	滂三A支上
吢	清開三侵去
吣	清開三侵去
否	並三B脂上	30%
否	幫三C尤上
吧	幫二麻平
吧	滂二麻平	2%
吨	透合一魂上
吩	幫三C文平
吪	疑合一歌平
含	匣開一覃平
听	疑開三B真上
听	疑開三C殷上
吭	匣開一唐上
吭	匣開一唐去
吭	匣開一唐平
吮	從合三仙上
吮	船合三真上
启	溪開四齊上
吰	匣合二耕平
吱	溪開三A支去
吲	以開三真上
吳	疑一模平
吴	疑一模平
吵	初開二肴上
吵	明三A宵上
吶	泥開一覃入
吷	曉合三A仙入
吸	曉開三B侵入
吹	昌合三支去
吹	昌合三支平
吺	端一侯平
吻	明三C文上
吼	曉一侯上
吼	曉一侯去
吽	曉一侯上
吾	疑一模平
吾	疑開二麻平
吿	見一冬入
吿	見開一豪去
呀	曉開二麻平
呀	疑開二麻平
呁	見合三A真去
呂	來開三魚上
呃	影開二皆去
呃	影開二耕入
呆	疑開一咍平
呆	端開一咍平
呈	澄開三清去
呈	澄開三清平
告	見一冬入
告	見開一豪去
呋	幫三C虞平
呎	昌開三清入
呐	孃合三仙入
呔	端開一咍平
呝	影開二耕入
呞	書開三之平
呢	孃開三脂平
呣	明一侯平
呤	來開四青平
呥	日開三鹽平
呦	影開三A幽平
周	章三尤平
呪	章三尤去
呫	透開四添入
呬	曉開三B脂去
呭	以開三祭去
呰	精開三支上
呱	見一模平
呲	從開三支平
呲	精開三支平
味	明三C微去
呴	曉一侯上
呴	曉合三C虞去
呵	曉開一歌去
呵	曉開一歌平
呶	孃開二肴平
呷	曉開二銜入
呸	滂三B脂平
呺	曉開三B宵平
呻	書開三真平
呼	曉一模平
命	明三B庚去
呾	影開二刪入
呾	端開一寒入
呿	溪開三C嚴入
呿	溪開三C歌平
呿	溪開三C魚去
咀	影開二刪入
咀	從開三魚上
咀	精開三魚上
咁	見開一談平
咂	精開一覃入
咄	端合一寒入
咄	端合一魂入
咅	透一侯去
咆	並二肴平
咇	並三A真入
咇	並四先入
咇	幫三B真入
咈	並三C文入
咉	影開一唐上
咉	影開一唐平
咊	匣合一歌平
咋	崇開二庚入
咋	精開一歌上	80%
咋	莊開二耕入
咋	莊開二麻去
和	匣合一歌去	5%
和	匣合一歌平
咍	曉開一咍平
咎	羣三C尤上
咎	見開一豪平	1%
咏	云合三B庚去
咐	幫三C虞去
咒	章三尤去
咕	見一模平
咖	溪開二麻平
咚	端一冬平
咟	匣合二耕入
咠	清開三侵入
咠	精開三侵入
咡	日開三之去
咡	日開三之平
咢	疑開一唐入
咣	見合一唐平
咤	知開二麻去
咤	知開二麻平
咥	定開四先入
咥	徹開三真入
咥	端開四先入
咦	曉開三A脂平
咧	來開三仙入
咨	精開三脂平
咩	明三A支上
咩	明三A麻上
咪	明三A支上
咪	明四齊平
咫	章開三支上
咬	影開二肴平
咬	疑開二肴上
咬	見開二肴平
咭	曉開三A真入
咭	溪開二山入
咮	知三尤去
咮	知三尤平
咮	知合三虞去
咮	章合三虞平
咯	見開一唐入
咰	生合三真入
咱	從開一歌平
咱	從開一覃平
咳	匣開一咍平
咳	溪開一登入
咶	匣合二刪入
咶	曉合二夬去
咶	曉合二皆去
咷	定開一豪平
咷	透開四蕭去
咸	匣開二咸平
咹	影開一寒入
咺	曉合三C元上
咻	曉三C尤平
咻	曉合三C虞上
咼	溪合二佳平
咽	影開四先入	5%
咽	影開四先去	50%
咽	影開四先平
咿	影開三A脂平
哀	影開一咍平
品	滂三B侵上
哂	書開三真上
哃	定一東平
哄	匣一東去
哆	徹開二麻平
哆	昌開三之去
哆	昌開三支上
哆	昌開三麻上
哆	知開二麻去
哆	端開一歌上
哆	端開一歌去
哇	影合二麻平
哇	影開二佳平
哈	曉開一覃入
哈	疑開一覃入	2%
哉	精開一咍平
哊	云三C東入
哎	影開一泰去
哎	疑開一泰去
哏	匣開一痕平
哐	溪合三C陽平
哚	端合一歌上
哞	明三C尤平
員	云合三B仙平
員	云合三C文去	10%
員	云合三C文平	10%
哢	來一東去
哤	明二江平
哥	見開一歌平
哦	疑開一歌平
哧	昌開三清入
哧	書開三清入
哨	心開三宵平
哨	清開三宵去
哩	來開三之上
哪	泥開一歌上
哫	精三鍾入
哭	溪一東入
哮	曉開二肴去
哮	曉開二肴平
哯	匣開四先上
哰	來開一豪平
哱	滂一魂入
哲	知開三仙入
哳	知開二刪入
哴	來開一唐平
哴	來開三陽去
哵	幫二山入
哶	明三A麻上
哷	來合三仙入
哹	並三C尤平
哹	幫三C尤平
哺	並一模去
哼	曉開二庚平
哽	見開二庚上
哿	見開一歌上
唁	疑開三B仙去
唂	見一東入
唄	並二夬去
唄	幫一泰去
唅	匣開一覃去
唅	曉開一覃平
唆	心合一歌平
唇	章開三真平
唈	影開一覃入
唈	影開三B侵入
唉	影開一咍平
唉	影開二皆上
唊	見開四添入
唌	定開一寒平
唏	曉開三C微上
唏	曉開三C微去
唐	定開一唐平
唑	從合一歌去
唔	疑一模平
唕	從開一豪上
唚	清開三侵去
唧	精開三真入
唧	精開三蒸入
唪	並一東上
唪	並三C鍾上
唫	疑開三B侵平
唫	羣開三B侵上
唬	曉開二麻去
唬	見合二庚入
唭	溪開三C之去
售	常三尤去
唯	以合三脂上
唯	以合三脂平
唰	生合三仙入
唰	生合二刪入
唱	昌開三陽去
唲	日開三支平
唳	來開四先入
唳	來開四齊去
唴	溪開三C陽去
唵	影開一覃上
唶	精開三麻去
唷	以三東入
唸	端開四先去
唸	端開四添去
唹	影開三C魚平
唻	來開一咍上
唻	來開一咍平
唼	生開二銜入
唼	精開一覃入
唼	精開三鹽入
唾	透合一歌去
啀	疑開二佳平
啁	知三尤平
啁	知開二肴平
啂	泥一侯上
啃	溪開一痕上
啄	知二江入
啄	端一東入
啅	知二江入
商	書開三陽平
啇	端開四青入
啉	來開一覃平
啊	影開一歌平
啌	曉二江平
啍	定合一魂平
啎	疑一模去
問	明三C文去
啐	初合二夬去
啐	心合一灰去
啐	清合一灰去
啐	精合三真入
啑	生開二銜入
啑	端開四齊去
啒	曉合一魂入
啒	見合一魂入
啓	溪開四齊上
啕	定開一豪平
啖	定開一談上
啖	定開一談去
啗	定開一談上
啗	定開一談去
啙	從開四齊上
啙	精開三支上
啙	精開四齊平
啚	定一模平
啚	幫三B脂上
啜	常合三仙入
啜	常合三祭去
啜	昌合三仙入
啜	知合三仙入
啜	知合三祭去
啞	影開二庚入
啞	影開二耕入
啞	影開二麻上
啞	影開二麻去
啟	溪開四齊上
啡	滂一灰上
啣	匣開二銜平
啤	並三A支平
啥	常開三麻上
啦	來開一覃入
